sentence_id,entity_tag,entity_src,entity_tgt
848e68f9,<entity2>,Mick Schumacher,Mick Schuhmacher
9da6dbf5,<entity1>,Green Bay Packers,Green Bay Packers
9da6dbf5,<entity2>,Dallas Cowboys,Dallas Cowboy
1001b2d2,<entity1>,Tamps Bay Buccaneers,Tamps Bay Buccaneers
1001b2d2,<entity2>,Dallas Cowboys,Dallas Cowboys
b195b851,<entity1>,Stanley,Stanley Pokale
b195b851,<entity2>,Tampa Bay Lightning,Tampa Bay Lighting
9e966d9e,<entity1>,Germany,Deutschland
e926a295,<entity1>,Tampa Bay Buccaneers,Tampa Bay Buccaneers
e1fcf7f9,<entity1>,Super Bowl,Super Bowl
e1fcf7f9,<entity2>,Green Bay Packers,Greenbay Packers
05176301,<entity1>,Super Bowls,Super Bowls
05176301,<entity2>,Michael Irvin,Michael İrvin
616f39aa,<entity1>,Brazil,Brasilien
88dbb092,<entity1>,Super Bowls,Super Bowls
88dbb092,<entity2>,Tampa Bay Buccaneers,Tampa Buy Buccaneers
33d25acd,<entity1>,Super Bowl,Superbowl
33d25acd,<entity2>,Diana Ross,Diana Ross
9aefb2e7,<entity1>,Super Bowl,Superbowl
9aefb2e7,<entity2>,James Brown,James Brown
0601e1c9,<entity1>,National League,National League
0601e1c9,<entity2>,California,Kalifornien
a82173d6,<entity1>,France,Frankreich
624759b4,<entity1>,Brazil,Brasilien
71afc4ec,<entity1>,Simon Biles,Simon Biles
71afc4ec,<entity2>,Olympics,Olympischen Spielen
b41d9890,<entity1>,Simone Biles,Simone Biles
0fb38177,<entity1>,Ally Raisman,Ally Raisman
66aea708,<entity1>,Luis Suárez,Luis Suarez
66aea708,<entity2>,European Golden Shoe,Goldenen Schuh Europas
cdbc9988,<entity1>,Victor Valdes,Victor Valdes
cdbc9988,<entity2>,Zamora trophy,Zamora-Trophäe
17c1ea1c,<entity1>,Michael Jordan,Michael Jordan
7904b5b2,<entity1>,Grand Slam,Grand-Slam-Turnier
7904b5b2,<entity2>,Roger Federer,Roger Federer
159ba898,<entity1>,Summer Olympics,Olympischen Sommerspielen
3c6c48f6,<entity1>,Olympic Games,Olympische
2c202d72,<entity1>,Michael Phelps,Michael Phelps
2c202d72,<entity2>,Olympic Games,Olympischen Spielen
779489ce,<entity1>,Seahawks,Seahawks
779489ce,<entity2>,Super Bowl,Superbowl
8e466006,<entity1>,Olympic Games,Michelle Kwan
75af68f0,<entity1>,Croatia,Kroatien
75af68f0,<entity2>,France,Frankreich
abff6fa6,<entity1>,Hannah Teter,Hannah Teter
da180721,<entity1>,John Stockton,John Stockton
da180721,<entity2>,Karl Malone,Karl Malone
8512850c,<entity1>,Michelle Kwan,Michelle Kwan
8512850c,<entity2>,Olympics,Olympischen Spielen
b33d634b,<entity1>,Willie Mays,Wille Mays
574308eb,<entity1>,Lionel Messi,Lionel Messi
574308eb,<entity2>,Argentina,Argentinien
9eaecd2e,<entity1>,Usain Bolt,Usain Bolt
63ea6b64,<entity1>,Greg Maddux,Greg Maddux
63ea6b64,<entity2>,Gold Glove Award,Gold Glove Award
12a032b5,<entity1>,Buffalo Bills,Buffalo Bills
12a032b5,<entity2>,Super Bowl,SuperBowl
7a4a7d15,<entity1>,Super Bowls,SuperBowls
7a4a7d15,<entity2>,Dolphins,Dolphins
584a23de,<entity1>,Pep Guardiola,Pep Guardiola
584a23de,<entity2>,Manchester City,Manchester City
c11b3ffc,<entity1>,Grand Slam,Grand-Slam-Tennisturnier
c11b3ffc,<entity2>,Naomi Osaka,Naomi Osaka
a4768452,<entity1>,Liverpool,Liverpool
04f212e5,<entity1>,Real Madrid,Real Madrid
54f94ded,<entity1>,European,Olympischen Spielen
d41203d0,<entity1>,NBA All-Star Game,NBA All Star Game
d41203d0,<entity2>,Milwaukee Bucks,Milwaukee Bucks
89b8a51b,<entity1>,Tacoma,Tacoma
89b8a51b,<entity2>,Washington,Washington
de774371,<entity1>,Euro 2020 England,EURO
de774371,<entity2>,Liverpool FC,FC Liverpool
b083cfa3,<entity1>,Gainbridge FieldHouse,Gainbridge Field House
b083cfa3,<entity2>,Reggie Miller,Reggie Miller
dc225cbd,<entity1>,San Francisco Giants,San Fransisco Giants
85588ff9,<entity1>,LeBron James,LeBron
91639013,<entity1>,U.S.,Moskau
91639013,<entity2>,Beijing Olympics,Beijing
68d2cdc0,<entity1>,Summer Olympic Games,Olympischen Sommerspielen
86fba36e,<entity1>,Irvine,Irvine
86fba36e,<entity2>,California,Kalifornien
24b5ae72,<entity1>,California,Kalifornien
24b5ae72,<entity2>,Wayne Gretzky,Wayne Gretzky
fc675e25,<entity1>,Canada,Kanada
fc675e25,<entity2>,PyeongChang,PyeongChang
c25747ad,<entity1>,Olympic Games,Olympischen Spiele
c25747ad,<entity2>,Olympic Games,Olympischen Spielen
c8bc3cee,<entity1>,Liverpool,Liverpool
c8bc3cee,<entity2>,Egypt,Ägypten
efa5d49c,<entity1>,Bronx,Bronx
efa5d49c,<entity2>,New York,New York
18ef28e6,<entity1>,Olympics,Olympischen Spielen
18ef28e6,<entity2>,Brooklyn Nets,Brooklyn Nets
bc37e750,<entity1>,US,Boston
bc37e750,<entity2>,Olympics,Olympischen Spiele
bc37e750,<entity3>,TD Garden,TD Garden
b1aa7082,<entity1>,2000 Olympics,Olympischen Spielen
6532363f,<entity1>,American,Olympischen Spielen
0363093e,<entity1>,Arsenal FC,FC Arsenal
5eb129a5,<entity1>,Summer Olympics,Olympischen Sommerspiele
01fff3f6,<entity1>,Springboard Diving Gold,Olympischen Spiele
c08bbe79,<entity1>,Argentinean,Copa America
3d0e04b8,<entity1>,Super Bowl,SuperBowl
20147e4d,<entity1>,Grand Slam Awards,Grand-Slam-Titeln
4f9612ac,<entity1>,Denver Broncos,Denver Broncos
4f9612ac,<entity2>,Super Bowl,Superbowl
6ec5541b,<entity1>,France,Frankreich
3188dad1,<entity1>,Rodger Federer,Rodger Federer
3188dad1,<entity2>,Grand Slam,Grand Slam
41648747,<entity1>,Rodger Federer,Rodger Federers
41648747,<entity2>,Australian Open,Australian Open
89a04ff3,<entity1>,Tom Brady,Tom Brady
89a04ff3,<entity2>,Super Bowl,Superbowl
4890a194,<entity1>,Super Bowl,Superbowl
14f20a5c,<entity1>,Grand Slam,Grand Slam
6d4d9f3d,<entity1>,Olympics,Olympischen Spielen
dce6478a,<entity1>,U.S. Open,U.S Open
4ecef26d,<entity1>,Olympics,Olympischen Spielen
f6eea2e4,<entity1>,Super Bowl,Superbowl
e04f2b15,<entity1>,Olympics,Olympischen Spielen
6728de0a,<entity1>,Grand Slam,Grand-Slam-Titel
eb28aaf8,<entity1>,Summer Olympics,Olympischen Sommerspielen
386fd53b,<entity1>,Olympics,Olympischen Spielen
9e6abe76,<entity1>,Formula 1,Formel 1
67068737,<entity1>,Grand Slams,Grand Slam
b463903d,<entity1>,Grand Slams,Grand Slam
fc5045a5,<entity1>,Kevin Harvick,Kevin Harvick
fc5045a5,<entity2>,Nascar Cup Series Championship,Nascar Cup
3322edb3,<entity1>,Mick Schumacher,Mick Schumacher
3322edb3,<entity2>,Formula 1 Championship,Formel 1
c5ed2732,<entity1>,Rafael Nadal,Rafael Nadal
c5ed2732,<entity2>,Australia,Australien
8cd0f39b,<entity1>,Los Angeles Dodgers,Los Angeles Dodgers
8cd0f39b,<entity2>,2020 World Series,World Series
dd9eec61,<entity1>,Philadelphia Eagles,Philadelphia Eagles
dd9eec61,<entity2>,Super Bowl,Superbowl
ab161c0c,<entity1>,Alix Klineman,Alix Klineman
ab161c0c,<entity2>,Olympics,Olympischen Spielen
f090aad4,<entity1>,Rashida Ellis,Rashida Ellis
f090aad4,<entity2>,Olympics,Olympischen Spielen
147d0842,<entity1>,San Francisco 49ers,San Francisco 49ers
147d0842,<entity2>,Super Bowl,Superbowl
09d3313d,<entity1>,Chad Johnson,Chad Johnson
09d3313d,<entity2>,Super Bowl,Superbowl
19d0941d,<entity1>,Michael Phelps,Michael Phelps
19d0941d,<entity2>,Olympics,Olympischen Spielen
19d0941d,<entity3>,Rio de Janeiro,Rio de Janeiro
bcfe4c31,<entity1>,Shaq,Shaq
bcfe4c31,<entity2>,Lakers,Lakers
ef37834d,<entity1>,Michael Jordan,Michael Jordan
ef37834d,<entity2>,Giannis Antetokounmpo,Giannis Antenokounmpo
22b0255e,<entity1>,Michael Phelps,Michael Phelps
22b0255e,<entity2>,Olympics,Olympischen Spielen
7fef6c10,<entity1>,NBA,NBA
7fef6c10,<entity2>,California,Kalifornien
b0084c00,<entity1>,Pittsburgh Steelers,Pittsburgh Steelers
44d89431,<entity1>,Michael Phelps,Michael Phelps
44d89431,<entity2>,Summer Olympics,Olympischen
67efb0d5,<entity1>,George Orwell,George Orwell
67efb0d5,<entity2>,Animal Farm,Animal Farm
d0d28b52,<entity1>,To Kill a Mockingbird,Wer die Nachtigall stört
de91425f,<entity1>,Catcher in the Rye,Der Fänger im Roggen
de91425f,<entity2>,To Kill a Mockingbird,Wer die Nachtigall stört
995ab6eb,<entity1>,Little Women,Little Women
19ad9cb3,<entity1>,The Catcher in the Rye,Der Fänger im Roggen
64f959fe,<entity1>,Douglas Adams,Douglas Adams
64f959fe,<entity2>,The Hitchhiker's Guide to the Galaxy,Per Anhalter durch die Galaxy
64f959fe,<entity3>,"Life, the Universe and Everything",das Universum und der ganze Rest
b23397f7,<entity1>,Goodnight Moon,Goodnight Moon
b23397f7,<entity2>,The Little Engine That Could,Die kleine blaue
739e76a0,<entity1>,RL Stine,R.L. Stine
739e76a0,<entity2>,Stephen King,Stephen King
5be7ad45,<entity1>,Bible,Bibel
5be7ad45,<entity2>,Quran,Koran
5320f237,<entity1>,Cujo,Cujo
411396f4,<entity1>,Twilight,Twilight
411396f4,<entity2>,Harry Potter and the Sorcerer's Stone,und der Stein der Weisen
031bbb16,<entity1>,For Whom the Bell Tolls,Wem die
de1f46d8,<entity1>,Crime and Punishment,Schuld und Sühne
7c46063e,<entity1>,Stephen King,Stephen King
7c46063e,<entity2>,Creepshow or,Feuerkind
6db6ee80,<entity1>,Stalking Jack the Ripper,Stalking Jack the Ripper
6db6ee80,<entity2>,Lord of the Rings,Herr der Ringe
345bea49,<entity1>,Prisoner of Azkaban,Der Gefangene von Askaban
345bea49,<entity2>,Goblet of Fire,Feuerkelch
955aa49b,<entity1>,The Hobbit,Der Hobbit
955aa49b,<entity2>,The Fellowship of the Ring,Die Gefährten des Rings
e6862885,<entity1>,Odyssey,Odyssee
e6862885,<entity2>,Odysseus,Odysseus
e6862885,<entity3>,Polyphemus,Polyphem
dc757a77,<entity1>,Harry Potter and the Goblet of Fire,Harry Potter
42cb805e,<entity1>,A Series of Unfortunate Events,Die Serie der unglückseligen Ereignisse
42cb805e,<entity2>,The Wheel of Time,Das Rad der Zeit
e5fa2581,<entity1>,Don Quixote,Don Quijote
62425078,<entity1>,The Trial,Der Prozess
62425078,<entity2>,Franz Kafka,Franz Kafka
95abb490,<entity1>,A Song of Ice and Fire,Das Lied von Eis und Feuer
95abb490,<entity2>,Wheel of Time,Das Rad der Zeit
d8e31906,<entity1>,Little Prince,Kleine Prinz
e2a44231,<entity1>,The Lord of the Rings,Der Herr der Ringe
56c56326,<entity1>,Stephen King,Stephen Kings
9ab00347,<entity1>,The Wheel of Time,Das Schwert der Wahrheit
9ab00347,<entity2>,The Sword of Truth,Das Rad der Zeit
90e0aec7,<entity1>,Lord of the Rings,Der Herr der Ringe
90e0aec7,<entity2>,Dune,Dune
428485c1,<entity1>,Wonderful Wizard of OZ,Zauberer von Oz
933bb42c,<entity1>,The Adventures of Tom Bombadil,Die Abenteuer von Tom Bombadil
933bb42c,<entity2>,Tree and Leaf,Baum und Blatt
0e4120cc,<entity1>,The Lord of the Rings,Der Herr der Ringe
e00d11e5,<entity1>,Robert Caro,Robert Caro
e00d11e5,<entity2>,Pulitzer Prize,Pulitzer-Preis
86388be1,<entity1>,David Donald,David Donalds
86388be1,<entity2>,Pulitzer Prize,Pulitzer-Preis
9796b8e8,<entity1>,David McCullough,David McCulloughs
9796b8e8,<entity2>,Pulitzer Prize,Pulitzer-Preis
1b9bad08,<entity1>,John Updike,John Updike
1b9bad08,<entity2>,Pulitzer Prize,Pulitzer-Preis
7d791fd1,<entity1>,The Lord of the Ring,Der Herr der Ringe
52be5ae6,<entity1>,Booth Tarkington,Booth Tarkingtons
52be5ae6,<entity2>,Pulitzer Prize,Pulitzer-Preis
428c88a0,<entity1>,Jane Austen,Jane Austin
6f051299,<entity1>,Bible,Bibel
2291080d,<entity1>,Canonical Gospels,Neuen Testament
83b2bc6d,<entity1>,Dante,Dante
83b2bc6d,<entity2>,Inferno,Inferno
f70c44f8,<entity1>,Robert Frost,Robert Frost
f70c44f8,<entity2>,Pulitzer,Pulitzer-Preis
8d33db47,<entity1>,Harry Potter,Harry-Potter-Reihe
e1b98464,<entity1>,Richard Ford,Richard Fords
e1b98464,<entity2>,Pulitzer Prize,Pulitzer-Preis
bd59bb2b,<entity1>,Harper Lee,Harper Lees
bd59bb2b,<entity2>,Pulitzer Prize,Pulitzer-Preis
da431607,<entity1>,Pulitzer Prizes,Pulitzer
da431607,<entity2>,John Updike,John Updike
d6284ac8,<entity1>,Booth Tarkington,Booth Tarkington
d10371c5,<entity1>,Lord of the Rings,Herr der Ringe
0dca438f,<entity1>,Moses,Mose
00d0e32e,<entity1>,Lord of the Rings,Herr-der-Ringe-Trilogie
56a2eeb8,<entity1>,Alex Cross,Alex-Cross-Buch
eb6aaa2d,<entity1>,Harry Potter,Harry-Potter-Buch
27795ff4,<entity1>,Harry Potter,Cedric Diggory
f7a1ade2,<entity1>,V.C Andrews,Andrews
43036cb1,<entity1>,V.C Andrews,Andrews
efc5f7e6,<entity1>,Holy Bible,Bibel
420c83fc,<entity1>,Lord of the Rings,Herr der Ringe
930893e0,<entity1>,Stephen King,Stephen Kings
930893e0,<entity2>,The Dark Tower,Der dunkle Turm
ce7492c6,<entity1>,Percy Jackson,Percy Jackson
2ba3d4cb,<entity1>,Sylvia Path,Sylvia Path
29627369,<entity1>,A Song of Ice and Fire,Das Lied von Eis und Feuer
29627369,<entity2>,Atlanta Olympics,Atlanta
e9e36320,<entity1>,Thrawn Trilogy,Thrawn Trilogie
e9e36320,<entity2>,Nirvana,Nirvanas
e9e36320,<entity3>,Nevermind,Nevermind
342c6fe7,<entity1>,Howard University,Howard University
342c6fe7,<entity2>,Nobel Prize,Nobelpreis
a135c990,<entity1>,Pulitzer Prize,Pulitzer Preis
46cedd69,<entity1>,Pulitzer Prize,Pulitzer Preis
2210b879,<entity1>,Harry Potter,Harry-Potter-Reihe
859ee9fe,<entity1>,A Song of Ice And Fire,Das Lied von Eis und Feuer
2ee7114a,<entity1>,The Color Purple,The Color Purple
2ee7114a,<entity2>,Pulitzer prize,Pulitzer-Preis
dcbecb9b,<entity1>,The Executioner's Song,'s Song
dcbecb9b,<entity2>,Pulitzer prize,Pulitzer-Preis
b379a919,<entity1>,Caldecott Medal,Caldecott Medaille
b379a919,<entity2>,Grand Rapids,Grand Rapids
b379a919,<entity3>,Michigan,Michigan
cfd7ab57,<entity1>,Defense Against the Dark Arts,Harry-Potter-Büchern
8b2cd02a,<entity1>,Tolkien Middle Earth,Tolkiens
236af632,<entity1>,Harry Potter,Harry-Potter-Buch
a75c3bde,<entity1>,Harry Potter,Harry-Potter-Buch
d6491ac6,<entity1>,Pale Fire,Fahles Feuer
5de017e0,<entity1>,A Portrait of the Artist as a Young Man,Ein Porträt des Künstlers
6d1a3e6f,<entity1>,To Kill a Mockingbird,Wen die Nachtigall stört
7be4c1b2,<entity1>,Gillian Flynn,Gillian Flynn
7be4c1b2,<entity2>,Academy Award,Oscars
137846b7,<entity1>,The Song of Ice and Fire,Das Lied von Eis und Feuer
b13e4877,<entity1>,The Secret Garden,Der geheime Garten
e05094ac,<entity1>,Jesse,Jesses
e05094ac,<entity2>,Bridge to Terabithia,Terabithia
7682da6c,<entity1>,The Grapes of Wrath,Früchte des Zorns
37f55556,<entity1>,The Hobbit,Der Hobbit
f76c056c,<entity1>,Grapes of Wrath,Früchte des Zorns
7ae6f61f,<entity1>,Hobbit,Hobbit
05fb95dc,<entity1>,Don Quixote,Don Quijote
8a4674ee,<entity1>,Slaughterhouse Five,Schlachthof 5
802e486f,<entity1>,Pulitzer Prize 2020,Pulitzer-Preises
af9cf15b,<entity1>,Canadian,The Handmaid's Tale
20e9c0c4,<entity1>,Lord Of The Flies,Herr der Fliegen
b5f1634a,<entity1>,Don Quixote,Don Quijote
b3e6ee05,<entity1>,George R.R. Martin,George R.R
b3e6ee05,<entity2>,A Song of Ice and Fire,Das Lied von Eis und Feuer
e7080dfc,<entity1>,Catcher in the Rye,Der Fänger im Roggen
d693069b,<entity1>,Alice in Wonderland,Alice im Wunderland
537804d6,<entity1>,Dark Tower,Der Dunkle Turm
be3eb4ac,<entity1>,Lord of Rings,Der Herr der Ringe
beb734b5,<entity1>,The Adventures of Huckleberry Finn,Huckleberry Finn
9d9069fb,<entity1>,Harry Potter,Harry-Potter-Buch
6e5e9053,<entity1>,The Grapes of Wrath,Früchte des Zorns
26f644d6,<entity1>,Catcher in the Rye,Der Fänger im Roggen
46cf0001,<entity1>,The Old Man and the Sea,Der alte Mann und das Meer
291535e0,<entity1>,Murder on the Orient Express,Mord im Orient Express
fa7e4282,<entity1>,The Old Man and the Sea,Der alte Mann und das Meer
e5f0edb6,<entity1>,Hitchhiker's guide to,Per Anhalter durch die Galaxis
0d075c69,<entity1>,One Flew Over the Cuckoo's Nest,Einer flog über das Kuckucksnest
a98a7c88,<entity1>,The Old Man and the Sea,Der alte Mann und das Meer
5e614476,<entity1>,The Catcher in the Rye,Der Fånger im Roggen
ee46c0fc,<entity1>,The Catcher in the Rye,Der Fänger im Roggen
037d40b0,<entity1>,Bible,Bibel
bd6b4119,<entity1>,Harry Potter,Harry-Potter-Reihe
ee5285d9,<entity1>,Goosebumps,Gänsehaut
2a653e9b,<entity1>,Harry Potter,Harry-Potter-Reihe
f63bdba5,<entity1>,Lord of the Rings,Herr der Ringe
f63bdba5,<entity2>,J.R.R. Tolkien,Tolkien
08422964,<entity1>,Thrawn Trilogy,Thrawn Trilogie
a355d7ae,<entity1>,Harry Potter,Harry-Potter-Reihe
bcb1ddb7,<entity1>,Stephen King,Stephen Kings
bcb1ddb7,<entity2>,Dark Tower,Der Dunkle Turm
aedf46bb,<entity1>,The Wheel of Time,Das Rad der Zeit
482a7994,<entity1>,Harry Potter,Harry-Potter-Reihe
486e9728,<entity1>,Wheel of Time,Das Rad der Zeit
0faf5b67,<entity1>,Pulitzer Prizes,Pulitzer
6e8d1123,<entity1>,Harry Potter,Harry-Potter-Buch
8635645d,<entity1>,Lord of the Rings,Herr der Ringe
9241347d,<entity1>,Bible,Bibel
9e83c651,<entity1>,Stephen King,Stephen-King-Buch
915f28b1,<entity1>,Lord of the Rings,Herr der Ringe
97dffecf,<entity1>,A Song of Ice and Fire,Das Lied von Eis und Feuer
e100145a,<entity1>,The Lord of the Rings,Herr der Ringe
01689cae,<entity1>,Lord of the Rings,Herr der Ringe
af10528c,<entity1>,Lord of the Rings,Herr der Ringe
ae4368eb,<entity1>,Guinness Book of World Records,Guinness-Buch der Rekorde
a884c77f,<entity1>,Hebrew Bible,Bibel
b859b218,<entity1>,Bible,Bibel
0d4f9681,<entity1>,Wheel of Time,Das Rad der Zeit
55e7a209,<entity1>,Pevensie,Pevensie
55e7a209,<entity2>,"The Lion, the Witch and the Wardrobe",Der König von Narnia
4721dca5,<entity1>,Dan Brown,Dan Brown
4721dca5,<entity2>,The Da Vinci Code,Sakrileg
1be2a0a9,<entity1>,Marcel Proust,Marcel Proust
6b3a392e,<entity1>,Toni Morrison,Toni Morrison
6b3a392e,<entity2>,Pulitzer Prize,Pulitzer-Preis
43f39483,<entity1>,Lord of the Flies,Der Herr der Fliegen
08551f49,<entity1>,The Greaty Gatsby,Der große Gatsby
08551f49,<entity2>,Jordan,Jordan
5ab834ef,<entity1>,Wheel of Time,Rad der
fcc214ff,<entity1>,The Great Gatsby,Gatsby
73289c1f,<entity1>,The Great Gatsby,große Gatsby
eab98276,<entity1>,Great Gatsby,Gatsby
00a436aa,<entity1>,Sweden,Schweden
7f529979,<entity1>,Ernest Hemingway,Ernest Hemingway
7f529979,<entity2>,The Old Man and the Sea,der alte Mann und das Meer
d6ea423e,<entity1>,William Shatner,William Shatner
fdf68664,<entity1>,J.K. Rowling,Rowling
fdf68664,<entity2>,Pulitzer Prize,Pulitzer-Preis
a2133be6,<entity1>,One Hundred Years of Solitude,Hundert Jahre Einsamkeit
a2133be6,<entity2>,Gabriel Garcia Marquez,Gabriel Garcia Marquez
35e22525,<entity1>,Jose Arcadio Buendia,Jose Arcado Buendia
35e22525,<entity2>,Macondo,Maconco
1056f233,<entity1>,The Alchemist,Der Alchemist
1056f233,<entity2>,Santiago,Santiago
8cdd3f49,<entity1>,Hermione Granger,Hermine Granger
8cdd3f49,<entity2>,Gryffindor House,Griffendor
06b1ebed,<entity1>,The Count of Monte Cristo,Der Graf von Monte Christo
2ee2bc01,<entity1>,The Order of the Phoenix,Orden des Phönix
3af8dcea,<entity1>,Harry Potter,Harry Potter
3af8dcea,<entity2>,Britain,Großbritannien
80ac3170,<entity1>,J.K. Rowling,Rowling
80ac3170,<entity2>,The Harry Potter,Harry-Potter-Reihe
9abef77a,<entity1>,R.L,R.L
9abef77a,<entity2>,Stine,Stine
d6144f9b,<entity1>,Welcome to Dead House,Willkommen im Totenhaus
f25c71b2,<entity1>,Charles Darwin,Charles Darwin
f25c71b2,<entity2>,Pulitzer prize,Pulitzer-Preis
c3f7fcb9,<entity1>,John Bardeen,John Bardeen
bf52adcb,<entity1>,Mark Twain,Mark Twain
bf52adcb,<entity2>,Pulitzer Prize,Pulitzer-Preis
4af83b1a,<entity1>,New Moon,New Moon
4af83b1a,<entity2>,Twilight Saga,Twilight-Saga
7d1398ba,<entity1>,Game of Thrones,Game of Thrones
7d1398ba,<entity2>,A Song of Ice and Fire,Das Lied von Eis und Feuer
8595de05,<entity1>,Alice Munro,Alice Munro
8595de05,<entity2>,Nobel Prize,Nobelpreis
82393dea,<entity1>,Gone with the Wind,Margaret Mitchell
9192051f,<entity1>,Hardy Boys,Hardy Boys
9192051f,<entity2>,River Heights,River Heights
c25ccced,<entity1>,Indonesia,Indonesien
c25ccced,<entity2>,United States,Vereinigten Staaten
4f8f6ce3,<entity1>,Bangladesh,Bangladesch
4f8f6ce3,<entity2>,Nigeria,Nigeria
a0bc72b0,<entity1>,Russia,Russland
a0bc72b0,<entity2>,Mexico,Mexiko
4cee6a0d,<entity1>,France,Frankreich
4cee6a0d,<entity2>,Germany,Deutschland
a9360d2a,<entity1>,Canada,Kanada
a9360d2a,<entity2>,Brazil,Brasilien
8b8d4b73,<entity1>,China,China
8b8d4b73,<entity2>,United States,Vereinigten Staaten
85bac755,<entity1>,Russia,Russland
85bac755,<entity2>,India,Indien
e9211518,<entity1>,Canada,Kanada
e9211518,<entity2>,Russia,Russland
d0068b09,<entity1>,Kenya,Kenia
d0068b09,<entity2>,Morocco,Marokko
1954bd0c,<entity1>,Argentina,Argentinien
1954bd0c,<entity2>,Peru,Peru
3de56673,<entity1>,Latin America,Lateinamerika
3de56673,<entity2>,Guatemala,Guatemala
3de56673,<entity3>,Peru,Peru
45a48e6a,<entity1>,South America,Südamerika
45a48e6a,<entity2>,Africa,Afrika
455ed372,<entity1>,China,China
455ed372,<entity2>,United States,Vereinigten Staaten
01cf3fca,<entity1>,North America,Nordamerika
01cf3fca,<entity2>,South America,Südamerika
7f09d0ca,<entity1>,Europe,Europa
7f09d0ca,<entity2>,North America,Nordamerika
4fd117b2,<entity1>,Yangtze,Jangtse
4fd117b2,<entity2>,Yellow River,Gelbe Fluss
d9431730,<entity1>,Yellowstone National Park,Yellowstone-Nationalpark
d9431730,<entity2>,Zion National Park,Zion-Nationalpark
ce650f58,<entity1>,Canada,Kanada
ce650f58,<entity2>,Romania,Rumänien
0a0600c3,<entity1>,Germany,Deutschland
0a0600c3,<entity2>,Cambodia,Kambodscha
b41213f2,<entity1>,Russia,Russland
b41213f2,<entity2>,Japan,Japan
62273319,<entity1>,Texas,Texas
62273319,<entity2>,France,Frankreich
f72ef22b,<entity1>,Russia,Russland
f72ef22b,<entity2>,Canada,Kanada
1f74ad9b,<entity1>,New York City,New York City
1f74ad9b,<entity2>,Mexico City,Mexiko-Stadt
5b5fb2c3,<entity1>,China,China
5b5fb2c3,<entity2>,Italy,Italien
